"","customer_id","cont_subs","sex","counties","series_hour","movie_hour","age","watch_medium","household","gift","income","cont_watch","dear_john","genre","facebook_lean","diehard"
"241","cust241","No","Male","Sonoma",12,9,33,"Mobile","Shared Subs","Yes",3000,4,4,"Horror","Left","No"
"242","cust242","Yes","Male","Santa Barbara",2,1,29,"Mobile","Couple","No",5700,0,3,"Action","Center","Yes"
"243","cust243","Yes","Female","Trinity",9,10,25,"Mobile","Couple","No",5600,0,5,"Drama","Left","No"
"244","cust244","Yes","Male","Trinity",20,12,20,"Mobile","Couple","No",5400,0,3,"Comedy","Left","No"
"245","cust245","Yes","Male","Trinity",15,2,31,"Desktop","Family","No",5700,0,5,"Action","Left","Yes"
"246","cust246","Yes","Female","Kings",16,19,33,"Mobile","Couple","No",5000,0,5,"Documentary","Left","Yes"
"247","cust247","Yes","Male","Ventura",13,20,27,"Mobile","Couple","No",5300,0,4,"Comedy","Left","No"
"248","cust248","No","Female","Kings",14,2,27,"Mobile","Couple","Yes",4800,0,5,"Horror","Left","No"
"249","cust249","Yes","Female","Sonoma",8,9,28,"Desktop","Couple","Yes",2800,3,5,"Drama","Left","No"
"250","cust250","Yes","Male","Santa Barbara",5,4,32,"Desktop","Couple","No",6200,0,1,"Drama","Right","No"
"251","cust251","Yes","Female","San Fransisco",8,4,25,"Mobile","Couple","No",6600,0,4,"Drama","Center","No"
"252","cust252","No","Male","Sonoma",8,13,24,"Mobile","Shared Subs","No",3100,4,3,"Horror","Left","No"
"253","cust253","No","Male","Los Angeles",2,0,18,"Smart TV","Shared Subs","No",5900,0,3,"Comedy","Left","No"
"254","cust254","No","Male","Sonoma",2,6,23,"Smart TV","Couple","Yes",2900,3,3,"Comedy","Left","No"
"255","cust255","No","Female","Sonoma",4,8,35,"Smart TV","Family","Yes",3300,4,5,"Horror","Left","No"
"256","cust256","Yes","Male","Monterey",15,2,28,"Desktop","Shared Subs","Yes",3900,1,3,"Documentary","Left","Yes"
"257","cust257","No","Female","Ventura",2,12,23,"Desktop","Family","No",5200,0,4,"Comedy","Left","No"
"258","cust258","Yes","Male","Ventura",19,2,27,"Mobile","Couple","Yes",5200,0,3,"Documentary","Left","Yes"
"259","cust259","No","Female","Monterey",5,8,26,"Mobile","Family","No",3900,2,2,"Horror","Left","No"
"260","cust260","Yes","Male","Sonoma",7,12,30,"Mobile","Family","No",2900,8,5,"Comedy","Left","No"
"261","cust261","No","Male","Monterey",10,6,33,"Smart TV","Family","No",4000,2,3,"Horror","Left","No"
"262","cust262","Yes","Female","Santa Barbara",11,14,29,"Mobile","Couple","No",6300,0,3,"Drama","Center","No"
"263","cust263","Yes","Male","Sonoma",16,13,33,"Desktop","Family","No",3400,4,3,"Action","Left","Yes"
"264","cust264","No","Male","Trinity",2,7,20,"Desktop","Couple","Yes",5200,0,1,"Comedy","Left","No"
"265","cust265","Yes","Male","Napa",15,10,19,"Mobile","Shared Subs","No",5800,0,3,"Horror","Left","No"
"266","cust266","No","Female","San Diego",11,8,23,"Smart TV","Family","No",5900,0,5,"Horror","Center","No"
"267","cust267","Yes","Male","Napa",11,8,24,"Smart TV","Shared Subs","Yes",6200,0,3,"Action","Center","Yes"
"268","cust268","No","Female","Santa Barbara",10,4,32,"Desktop","Couple","Yes",6100,0,3,"Horror","Left","No"
"269","cust269","Yes","Male","Ventura",2,17,27,"Smart TV","Family","Yes",5200,0,1,"Documentary","Left","Yes"
"270","cust270","Yes","Female","San Fransisco",3,19,30,"Mobile","Family","Yes",6400,0,5,"Drama","Center","No"
"271","cust271","Yes","Male","Napa",16,4,31,"Mobile","Family","Yes",6500,0,5,"Action","Center","Yes"
"272","cust272","No","Female","Los Angeles",9,12,26,"Desktop","Single","Yes",6200,0,3,"Comedy","Center","No"
"273","cust273","No","Female","Napa",20,0,23,"Desktop","Single","No",6000,0,2,"Horror","Left","No"
"274","cust274","No","Male","San Diego",5,10,31,"Desktop","Couple","Yes",5700,0,5,"Comedy","Center","No"
"275","cust275","Yes","Female","Sonoma",12,10,20,"Smart TV","Couple","Yes",2700,10,3,"Drama","Left","No"
"276","cust276","Yes","Male","Ventura",18,14,31,"Desktop","Family","Yes",5000,0,3,"Horror","Center","No"
"277","cust277","Yes","Male","Los Angeles",7,4,21,"Smart TV","Shared Subs","No",6200,0,2,"Documentary","Left","No"
"278","cust278","No","Female","Los Angeles",1,1,23,"Mobile","Family","No",5800,0,5,"Horror","Center","No"
"279","cust279","Yes","Female","Sonoma",5,1,28,"Mobile","Family","Yes",2900,6,5,"Documentary","Left","No"
"280","cust280","No","Female","Monterey",12,5,29,"Desktop","Couple","Yes",4400,1,4,"Horror","Left","No"
"281","cust281","Yes","Female","Santa Barbara",5,12,33,"Mobile","Single","No",5900,0,5,"Documentary","Left","Yes"
"282","cust282","Yes","Male","Los Angeles",17,2,29,"Desktop","Family","Yes",6500,0,2,"Documentary","Right","Yes"
"283","cust283","Yes","Male","Ventura",6,14,28,"Mobile","Shared Subs","No",5200,0,3,"Documentary","Left","Yes"
"284","cust284","Yes","Male","Sonoma",14,5,31,"Mobile","Single","Yes",3300,2,3,"Documentary","Left","Yes"
"285","cust285","No","Male","Napa",15,1,26,"Desktop","Family","Yes",6400,0,3,"Comedy","Right","No"
"286","cust286","No","Male","Napa",11,4,30,"Mobile","Family","Yes",6500,0,4,"Horror","Right","No"
"287","cust287","No","Male","Sonoma",5,7,29,"Mobile","Couple","No",3000,4,3,"Horror","Left","No"
"288","cust288","Yes","Male","Monterey",2,5,29,"Mobile","Single","Yes",4100,1,5,"Documentary","Left","Yes"
"289","cust289","Yes","Male","Santa Barbara",9,18,28,"Mobile","Family","Yes",6200,0,5,"Horror","Left","No"
"290","cust290","No","Female","Monterey",5,17,33,"Desktop","Family","Yes",4300,1,5,"Horror","Left","No"
"291","cust291","Yes","Male","Sonoma",0,7,28,"Mobile","Single","No",2800,7,1,"Documentary","Left","Yes"
"292","cust292","Yes","Female","Monterey",14,17,28,"Mobile","Single","Yes",4000,2,3,"Horror","Left","No"
"293","cust293","Yes","Male","San Diego",3,3,22,"Desktop","Couple","Yes",5600,0,3,"Documentary","Left","No"
"294","cust294","Yes","Male","Monterey",4,3,29,"Mobile","Family","No",4200,1,5,"Documentary","Left","Yes"
"295","cust295","Yes","Female","San Diego",14,8,23,"Desktop","Single","No",5500,0,4,"Drama","Left","No"
"296","cust296","Yes","Female","Los Angeles",11,13,32,"Desktop","Single","Yes",6400,0,5,"Drama","Center","No"
"297","cust297","No","Female","Los Angeles",5,17,28,"Mobile","Couple","Yes",6200,0,3,"Horror","Center","No"
"298","cust298","Yes","Male","Los Angeles",5,3,29,"Smart TV","Couple","Yes",6400,0,3,"Documentary","Center","Yes"
"299","cust299","Yes","Female","Los Angeles",13,4,25,"Mobile","Couple","Yes",6300,0,5,"Documentary","Right","No"
"300","cust300","No","Male","Ventura",4,16,31,"Mobile","Couple","Yes",5500,0,3,"Horror","Left","No"
"301","cust301","Yes","Male","Trinity",4,12,29,"Desktop","Couple","No",5300,0,4,"Action","Center","Yes"
"302","cust302","Yes","Female","Ventura",12,18,26,"Smart TV","Couple","Yes",5200,0,5,"Drama","Left","No"
"303","cust303","Yes","Male","Kings",6,20,28,"Desktop","Couple","No",5000,0,4,"Documentary","Left","No"
"304","cust304","Yes","Male","Los Angeles",14,8,21,"Mobile","Family","Yes",6200,0,3,"Documentary","Left","No"
"305","cust305","Yes","Male","Napa",6,0,35,"Desktop","Shared Subs","Yes",6800,0,3,"Documentary","Center","Yes"
"306","cust306","Yes","Female","Trinity",7,3,26,"Smart TV","Couple","Yes",5500,0,3,"Drama","Left","No"
"307","cust307","No","Female","Sonoma",7,2,19,"Mobile","Shared Subs","No",2700,6,4,"Horror","Left","No"
"308","cust308","Yes","Male","Los Angeles",14,15,30,"Desktop","Family","Yes",6200,0,4,"Action","Center","Yes"
"309","cust309","No","Female","Monterey",20,3,29,"Mobile","Single","Yes",4000,1,5,"Horror","Left","No"
"310","cust310","Yes","Female","Sonoma",10,18,19,"Smart TV","Single","No",2900,3,4,"Drama","Left","No"
"311","cust311","Yes","Male","Sonoma",18,17,26,"Desktop","Family","Yes",2800,4,3,"Documentary","Left","Yes"
"312","cust312","Yes","Male","Sonoma",15,3,22,"Mobile","Family","Yes",3100,3,3,"Documentary","Left","No"
"313","cust313","No","Female","Monterey",16,4,27,"Desktop","Shared Subs","No",4200,1,5,"Horror","Left","No"
"314","cust314","Yes","Male","Monterey",3,19,32,"Desktop","Couple","No",4400,1,2,"Action","Left","Yes"
"315","cust315","Yes","Male","Los Angeles",14,11,25,"Desktop","Single","Yes",6000,0,3,"Horror","Left","No"
"316","cust316","Yes","Male","Sonoma",2,5,30,"Desktop","Single","Yes",3100,4,3,"Action","Left","Yes"
"317","cust317","No","Female","Kings",6,10,27,"Mobile","Couple","No",4800,0,5,"Comedy","Left","No"
"318","cust318","Yes","Female","Trinity",14,10,28,"Mobile","Couple","Yes",5800,0,4,"Drama","Center","No"
"319","cust319","Yes","Male","Napa",5,5,23,"Mobile","Shared Subs","No",6200,0,4,"Drama","Center","No"
"320","cust320","Yes","Female","Napa",18,20,25,"Mobile","Couple","No",6000,0,3,"Drama","Left","No"
"321","cust321","Yes","Male","Trinity",0,13,30,"Mobile","Family","Yes",5600,0,3,"Documentary","Left","Yes"
"322","cust322","Yes","Male","San Diego",3,15,18,"Mobile","Shared Subs","Yes",5500,0,3,"Drama","Center","No"
"323","cust323","Yes","Male","Monterey",13,4,32,"Mobile","Family","Yes",4100,1,3,"Action","Left","Yes"
"324","cust324","Yes","Male","Santa Barbara",9,4,32,"Mobile","Shared Subs","Yes",5800,0,3,"Documentary","Left","Yes"
"325","cust325","Yes","Male","Sonoma",14,15,39,"Desktop","Family","No",3500,3,4,"Action","Left","Yes"
"326","cust326","Yes","Female","Sonoma",19,20,27,"Smart TV","Couple","Yes",3300,3,3,"Comedy","Left","No"
"327","cust327","Yes","Female","Sonoma",7,17,29,"Smart TV","Couple","No",3400,2,3,"Documentary","Left","Yes"
"328","cust328","No","Male","Monterey",17,4,26,"Smart TV","Couple","No",4200,1,4,"Horror","Left","No"
"329","cust329","No","Male","San Diego",13,2,27,"Mobile","Shared Subs","No",5900,0,3,"Comedy","Left","No"
"330","cust330","Yes","Female","Los Angeles",7,12,24,"Mobile","Shared Subs","Yes",5800,0,5,"Drama","Left","No"
"331","cust331","Yes","Female","Santa Barbara",8,18,27,"Mobile","Family","Yes",5700,0,5,"Drama","Left","No"
"332","cust332","No","Female","Napa",10,3,20,"Mobile","Shared Subs","Yes",6300,0,5,"Horror","Center","No"
"333","cust333","Yes","Female","Monterey",15,16,23,"Smart TV","Couple","Yes",4000,2,3,"Horror","Left","No"
"334","cust334","Yes","Male","Los Angeles",9,8,33,"Mobile","Family","Yes",6200,0,3,"Action","Center","Yes"
"335","cust335","Yes","Female","Los Angeles",6,17,21,"Desktop","Family","No",5800,0,4,"Drama","Left","No"
"336","cust336","Yes","Male","Napa",4,5,22,"Mobile","Couple","No",6400,0,4,"Documentary","Center","No"
"337","cust337","Yes","Male","Ventura",6,4,30,"Mobile","Shared Subs","No",4900,0,3,"Action","Center","Yes"
"338","cust338","Yes","Male","Trinity",4,17,34,"Desktop","Family","Yes",5700,0,4,"Action","Left","Yes"
"339","cust339","Yes","Female","Kings",13,15,27,"Mobile","Couple","Yes",4800,0,5,"Drama","Left","No"
"340","cust340","No","Female","Monterey",14,13,22,"Smart TV","Couple","Yes",4200,1,4,"Comedy","Left","No"
"341","cust341","Yes","Female","Los Angeles",19,8,35,"Smart TV","Single","Yes",6300,0,5,"Documentary","Center","Yes"
"342","cust342","Yes","Female","Los Angeles",10,1,32,"Desktop","Couple","Yes",6300,0,4,"Drama","Center","No"
"343","cust343","Yes","Male","Ventura",14,15,31,"Mobile","Couple","No",5100,0,3,"Drama","Left","No"
"344","cust344","Yes","Male","Monterey",3,3,34,"Mobile","Couple","No",4100,2,3,"Documentary","Left","Yes"
"345","cust345","No","Female","Trinity",16,4,30,"Desktop","Couple","No",5300,0,5,"Horror","Left","No"
"346","cust346","Yes","Female","Napa",12,18,22,"Mobile","Couple","Yes",5900,0,3,"Drama","Left","No"
"347","cust347","No","Male","Los Angeles",6,13,24,"Mobile","Couple","No",6000,0,3,"Horror","Center","No"
"348","cust348","No","Female","Kings",15,6,30,"Smart TV","Shared Subs","Yes",5000,0,5,"Horror","Left","No"
"349","cust349","Yes","Female","Napa",17,10,29,"Desktop","Couple","Yes",6500,0,5,"Drama","Center","No"
"350","cust350","Yes","Female","Napa",9,3,41,"Smart TV","Shared Subs","No",6500,0,5,"Drama","Center","No"
"351","cust351","Yes","Male","Santa Barbara",11,11,22,"Mobile","Couple","Yes",6000,0,3,"Documentary","Center","No"
"352","cust352","Yes","Male","Santa Barbara",9,12,38,"Mobile","Family","Yes",6200,0,5,"Action","Right","Yes"
"353","cust353","Yes","Male","Kings",8,2,39,"Smart TV","Couple","Yes",5200,0,4,"Documentary","Left","Yes"
"354","cust354","No","Female","Ventura",3,5,31,"Mobile","Couple","No",5500,0,5,"Comedy","Left","No"
"355","cust355","Yes","Male","San Fransisco",7,9,33,"Smart TV","Single","No",6900,0,4,"Documentary","Center","Yes"
"356","cust356","Yes","Female","Monterey",18,15,21,"Mobile","Family","No",3800,1,5,"Comedy","Left","No"
"357","cust357","Yes","Female","Sonoma",14,3,25,"Desktop","Family","Yes",2800,6,3,"Drama","Left","No"
"358","cust358","No","Female","Los Angeles",15,3,25,"Mobile","Couple","No",6300,0,5,"Horror","Center","No"
"359","cust359","Yes","Male","Monterey",3,17,35,"Desktop","Family","Yes",4300,1,1,"Action","Left","Yes"
"360","cust360","No","Female","Kings",2,8,24,"Mobile","Couple","No",4700,0,5,"Comedy","Left","No"
"361","cust361","No","Male","Kings",4,10,24,"Smart TV","Single","No",4800,0,4,"Comedy","Center","No"
"362","cust362","No","Female","Santa Barbara",10,1,29,"Desktop","Couple","Yes",6000,0,5,"Horror","Left","No"
"363","cust363","Yes","Male","Sonoma",16,3,27,"Desktop","Couple","Yes",3000,5,4,"Documentary","Left","Yes"
"364","cust364","Yes","Female","Trinity",16,9,25,"Smart TV","Couple","No",5600,0,5,"Drama","Left","No"
"365","cust365","Yes","Male","Sonoma",8,11,30,"Mobile","Shared Subs","Yes",3000,7,3,"Action","Left","Yes"
"366","cust366","No","Male","Santa Barbara",3,6,23,"Desktop","Shared Subs","Yes",5700,0,2,"Horror","Center","No"
"367","cust367","No","Female","Los Angeles",3,7,25,"Mobile","Family","Yes",6300,0,3,"Horror","Right","No"
"368","cust368","Yes","Female","Los Angeles",18,18,22,"Mobile","Couple","Yes",5800,0,5,"Drama","Left","No"
"369","cust369","Yes","Male","Napa",0,20,23,"Desktop","Couple","Yes",6500,0,3,"Documentary","Center","Yes"
"370","cust370","Yes","Female","Sonoma",3,13,23,"Smart TV","Family","Yes",3200,2,5,"Drama","Left","No"
"371","cust371","Yes","Female","Santa Barbara",14,1,28,"Smart TV","Couple","Yes",6200,0,4,"Drama","Left","No"
"372","cust372","Yes","Female","Monterey",1,12,37,"Mobile","Shared Subs","No",4300,1,5,"Documentary","Left","Yes"
"373","cust373","Yes","Male","Kings",5,0,31,"Smart TV","Couple","No",4800,0,3,"Documentary","Left","Yes"
"374","cust374","Yes","Male","San Diego",15,10,36,"Desktop","Shared Subs","No",6000,0,3,"Comedy","Left","Yes"
"375","cust375","No","Female","Napa",6,3,36,"Mobile","Family","Yes",6700,0,3,"Comedy","Center","Yes"
"376","cust376","Yes","Female","Trinity",17,9,24,"Smart TV","Family","Yes",5500,0,5,"Horror","Left","No"
"377","cust377","Yes","Male","Santa Barbara",17,13,29,"Mobile","Couple","Yes",5900,0,4,"Horror","Left","No"
"378","cust378","Yes","Female","Trinity",14,10,21,"Mobile","Family","No",5300,0,1,"Drama","Left","No"
"379","cust379","Yes","Male","Napa",15,7,25,"Mobile","Single","Yes",6200,0,5,"Documentary","Center","No"
"380","cust380","Yes","Male","Sonoma",8,3,28,"Desktop","Single","Yes",3100,3,3,"Documentary","Left","Yes"
"381","cust381","Yes","Female","Kings",13,18,29,"Mobile","Couple","No",4700,0,5,"Horror","Left","No"
"382","cust382","Yes","Female","Trinity",3,17,41,"Desktop","Family","No",5500,0,5,"Documentary","Left","Yes"
"383","cust383","No","Female","Ventura",15,2,21,"Mobile","Couple","No",5100,0,5,"Horror","Left","No"
"384","cust384","Yes","Male","Monterey",12,18,35,"Desktop","Couple","No",4400,1,3,"Comedy","Left","Yes"
"385","cust385","Yes","Male","Santa Barbara",14,14,23,"Smart TV","Single","No",6000,0,3,"Documentary","Left","No"
"386","cust386","Yes","Female","Santa Barbara",15,12,28,"Smart TV","Family","Yes",6000,0,3,"Comedy","Left","No"
"387","cust387","Yes","Male","Santa Barbara",16,1,20,"Mobile","Shared Subs","No",6000,0,2,"Documentary","Left","No"
"388","cust388","No","Female","Santa Barbara",2,2,30,"Mobile","Couple","Yes",6000,0,5,"Horror","Left","No"
"389","cust389","Yes","Female","Napa",20,12,24,"Mobile","Family","Yes",6500,0,3,"Horror","Center","No"
"390","cust390","Yes","Male","Napa",19,6,21,"Desktop","Couple","Yes",6000,0,3,"Drama","Left","No"
"391","cust391","No","Male","Ventura",3,7,38,"Desktop","Single","Yes",5300,0,4,"Horror","Left","No"
"392","cust392","Yes","Male","Los Angeles",4,12,29,"Smart TV","Family","No",6500,0,3,"Action","Center","Yes"
"393","cust393","No","Male","Sonoma",16,9,22,"Smart TV","Shared Subs","Yes",3100,2,3,"Horror","Left","No"
"394","cust394","Yes","Male","Trinity",15,16,21,"Desktop","Family","Yes",5000,0,3,"Horror","Left","No"
"395","cust395","Yes","Female","Santa Barbara",6,15,32,"Mobile","Single","Yes",6200,0,5,"Documentary","Center","Yes"
"396","cust396","Yes","Male","Monterey",12,17,34,"Desktop","Family","Yes",4400,0,3,"Action","Left","Yes"
"397","cust397","Yes","Male","Trinity",13,5,26,"Mobile","Shared Subs","Yes",5600,0,3,"Action","Left","Yes"
"398","cust398","Yes","Female","Napa",2,4,27,"Mobile","Shared Subs","No",6500,0,5,"Documentary","Center","No"
"399","cust399","Yes","Male","Trinity",8,1,33,"Smart TV","Family","No",5800,0,3,"Action","Left","Yes"
"400","cust400","Yes","Male","Monterey",5,7,26,"Desktop","Shared Subs","No",4300,1,3,"Documentary","Left","Yes"
"401","cust401","No","Female","Trinity",13,3,26,"Mobile","Couple","Yes",5500,0,5,"Horror","Left","No"
"402","cust402","Yes","Male","Trinity",5,20,40,"Desktop","Couple","Yes",5500,0,3,"Documentary","Left","Yes"
"403","cust403","No","Male","Trinity",1,1,26,"Smart TV","Couple","No",5300,0,3,"Comedy","Center","No"
"404","cust404","Yes","Male","Napa",11,19,32,"Smart TV","Family","No",6700,0,3,"Documentary","Right","Yes"
"405","cust405","No","Male","Santa Barbara",9,13,24,"Desktop","Single","No",5800,0,1,"Horror","Center","No"
"406","cust406","Yes","Female","Trinity",15,20,24,"Mobile","Single","Yes",5500,0,5,"Comedy","Center","No"
"407","cust407","Yes","Female","Napa",16,10,23,"Mobile","Couple","Yes",6500,0,5,"Comedy","Center","No"
"408","cust408","No","Female","Sonoma",3,12,26,"Mobile","Couple","No",3100,5,4,"Horror","Left","No"
"409","cust409","No","Female","Sonoma",0,3,33,"Desktop","Shared Subs","No",3100,4,5,"Comedy","Left","Yes"
"410","cust410","Yes","Female","Kings",11,3,25,"Mobile","Family","Yes",4600,1,5,"Drama","Left","No"
"411","cust411","Yes","Male","Sonoma",3,10,24,"Desktop","Shared Subs","Yes",3000,6,1,"Documentary","Left","Yes"
"412","cust412","Yes","Male","Napa",2,2,31,"Mobile","Family","Yes",6500,0,3,"Action","Center","Yes"
"413","cust413","No","Male","Sonoma",3,3,27,"Smart TV","Couple","No",3100,3,3,"Horror","Left","No"
"414","cust414","Yes","Male","Santa Barbara",17,7,22,"Desktop","Shared Subs","No",5600,0,3,"Documentary","Left","Yes"
"415","cust415","No","Female","Los Angeles",2,13,34,"Mobile","Family","No",6300,0,5,"Comedy","Center","No"
"416","cust416","Yes","Female","Ventura",18,20,29,"Mobile","Family","No",5400,0,3,"Horror","Left","No"
"417","cust417","Yes","Male","Sonoma",6,19,28,"Mobile","Couple","Yes",3300,2,3,"Documentary","Left","Yes"
"418","cust418","No","Female","San Diego",4,6,24,"Mobile","Family","Yes",5800,0,5,"Comedy","Left","No"
"419","cust419","Yes","Female","Santa Barbara",16,7,31,"Mobile","Single","Yes",6200,0,5,"Horror","Center","No"
"420","cust420","No","Female","Trinity",1,8,42,"Mobile","Single","Yes",5800,0,5,"Comedy","Left","Yes"
"421","cust421","Yes","Male","Monterey",1,6,31,"Desktop","Shared Subs","Yes",3900,1,1,"Documentary","Left","Yes"
"422","cust422","No","Female","Monterey",7,0,34,"Mobile","Family","Yes",4300,1,3,"Horror","Left","No"
"423","cust423","Yes","Female","San Diego",13,19,27,"Mobile","Single","Yes",5800,0,5,"Horror","Left","No"
"424","cust424","Yes","Male","Sonoma",5,7,24,"Mobile","Shared Subs","Yes",3100,2,1,"Documentary","Left","No"
"425","cust425","Yes","Male","Kings",2,18,22,"Mobile","Shared Subs","Yes",4800,1,2,"Documentary","Left","No"
"426","cust426","Yes","Female","Trinity",20,14,25,"Mobile","Single","Yes",5400,0,5,"Drama","Left","No"
